Emily F.,"Los Angeles, CA",12/29/2014,5 star rating,"ABC kitchen is everything you want in a dining experience: good service, great ambiance and decor, interesting and unique venue, amazing food. I spent a weekend in NYC, and my friend and I scored reservations here at 9pm on Friday Dec.26. We arrived a bit earlier than our reservation, and only had to wait a few minutes before being seated. Considering what a popular night in Manhattan this is, I was pleasantly surprised. It was packed!I was immediately struck by what a classy place this is, while still being unpretentious. A large warehouse space, ABC kitchen reflects the home and decor side of the operation with interesting chandeliers, dinnerware, and wall decor. In terms of service, our waiter was attentive, though a bit rough around the edges at times (read: snob). The woman refilling our drinks and clearing our table was more pleasant.Ok, food. I'm used to the whole urban farm to table theme since that's a huge trend in LA, and a trend that I appreciate, so I was excited for some interesting combinations of ingredients. I wasn't disappointed. Here are our eats:MARKET TABLE: House made ricotta, cranberry compote, and grilled bread [$15]: My friend got this, and really loved it. I tasted the ricotta and cranberry compote, and literally could have eaten the entire plate myself if my friend let me. The ricotta was so fresh and creamy, I don't think I've had better tasting ricotta. I didn't taste the bread, but my friend commented that it was a little too charred. Roasted kabocha squash toast, fresh ricotta, and apple cider vinegar [$15]: I was drawn to this because I love kabocha squash, and of course ricotta. I was afraid it was going to be boring since it's just squash and toast. But, the second I tasted it, all fear disappeared -- it was delicious!! The combination of kabocha squash with apple cider, and the creamy texture of the ricotta with the crunch of the toast made this really fun to eat! ENTREES:Sautéed skuna salmon, sweet carrot sauce, roasted carrots and basil [$31]: I was really looking forward to getting fish at ABC kitchen since they pay close attention to how their food is source, and where it comes from (meaning, super fresh and tasty fish). The salmon was cooked medium raw and was perfectly tender. The sweet carrot sauce was a nice accompaniment to the subtle flavor of the salmon, and the carrots were charred and sweet. Not a single bite left!Crispy pork confit, smoked bacon marmalade and braised turnips [$35]: I can't say much about this since I didn't taste it, but my friend couldn't stop raving about this dish. The bacon marmalade was on point, every morsel devoured.SIDE:Wood oven roasted sunchokes with hazelnuts and herbs [$12]: I pushed this side on my friend a bit! I love sunchokes and can never find them in LA, so I jumped at the chance to get them. They were really tasty - roasted just enough so they're crispy, yet still tender. I loved the additional of the hazelnuts.DESSERT:Sundae with salted caramel ice cream, and popcorn [$14]: I was least impressed with this. While it was still clearly tasty, and the whipped cream fresh as can be, I was expecting something a bit more interesting. It really is just salted caramel ice cream, whipped cream, and popcorn.DRINKS:We both got the special cocktail for the night. I can't exactly remember what was in it, but it was a combo of vodka, ginger, lemon, apple juice, and some other tasty things. It was delicious, so much so we got another round [$15].Total: basically $200. This place isn't cheap (but what place is in NYC?), but the quality of the food, and the venue really are stand outs, and I didn't mind dropping the cash on a place with such high standards.All in all, ABC kitchen hit all the marks. If I could score another reservation here, I would go back in a heart beat. There are so many interesting sounding dishes on their menu!"
Kavin C.,"Manhattan, New York, NY",8/19/2019,4 star rating,"Nice, could improve on the service . They were out of a few selections from the menu . Make a reservation."
Roberta D.,"San Francisco, CA",6/10/2017,1 star rating,Got violently ill late that night. Clearly from my pasta dish . Board of health report filed.
Tiffany H.,"Edgewater, NJ",3/27/2015,5 star rating,"Amazing. Food is amazing. Drinks are well worth the price tag. Service is impeccable.Come here and order the ginger margarita, crab toast, and the brussels sprouts pizza. You will leave here happy as a clam!"
Donna A.,"Brooklyn, NY",1/18/2015,4 star rating,"Eating organic is not cheap, but there is something quite satisfying about eating fresh, locally sourced ingredients.  Let's be real, your pockets will be mad at you but your taste buds will forever be indebted to you. The basil lime daquiri was so strong and delicious and the bites we had were to die for.  It's not a stifled environment at all and I look forward to going back for a full meal."
Stephanie H.,"San Francisco, CA",8/13/2011,5 star rating,"Amazing...Delicious...Memorable! I was here for dinner in June, and I can't stop thinking about how delicious the food was and how friendly and attentive the service was. Wow, this place does it right. Must haves...Beets, Crab Toasts, Roast Carrots, Mushroom Pizza ROAST SUCKLING PIG --- UNBELIEVABLY DELICIOUS!!!! Sundae for dessert The entire experience really was 5 star, I cannot wait to go back. Bon Appetit!!"
Monica L.,"Manhattan, New York, NY",4/12/2018,1 star rating,Overcharge but after a week they pay me backBe aware!!!! They overcharge. I had lunch with my friend last week and I paid them 36 but they actually charged me 39.75???? I would not know it if I didn't check my bank statement. Even contact them are there any error? Just one person forward email and said someone will help you but  no one responsible for it! No one!!!!!Worst customer service!!!!!!!!!
Sookie B.,"Key Biscayne, FL",12/19/2015,4 star rating,"Always a classic.  Have been coming here for years & not only is it a great atmosphere & space, but food is consistently great.  Highlights include the Kabocha Squash toast (perfect on it's own; don't recommend ordering this and the carrots/avocado salad in one sitting as the roasted carrots are much too sweet/similar in flavor for one sitting); the cheeseburger; French toast (don't judge it by how strange it looks)."
Elena V.,"New York, NY",9/19/2010,4 star rating,"Love the space and breezy atmosphere as much as the idea of sustainable food.  Was not that impressed with the actual menu however. I practically burned my tongue on the halibut so asked politely if I could send it back as there was no mention of any spice on the menu. Waiter insisted it was not spicy and thought I was crazy but agreed to take it back. It was returned sans spice so obviously they were able to pinpoint the culprit.  Melon bellinis unfortunately sound more delicious than they actually taste and while the pizza was good there's nothing special about it.  The highlight of my meal were the market strawberries with meringue, mint and lime.  Very refreshing with just the right amount of sweetness. I also sampled a chocolate cake which was pretty generic/dull.  Still giving this place four stars for the idea, ambiance, location, and the fun options for drinks, desserts, and teas.*Note: No reception with T-mobile in the dining room. You can get one or two bars in the bathroom or just step outside. Can get quite frustrating."
Kamshim L.,"New York, NY",12/16/2010,4 star rating,"This is such a cute and pretty pretty restaurant! Not to mention the amazing food, it is the perfect place to eat and catch up with friends. Book at least a week ahead for a table because the reservation times in opentable run out really quickly!Ordering the crab toast was a no brainer after reading all the hype over it on yelp. And this delectable appetizer was certainly worth the hype!!! I'm a big fan of seafood so I really appreciated the fresh taste of the crab. The crab is delicately garnished so as to enhance its flavor and the addition of crunchy toast makes this little genius a sure winner :) We only ordered the crab toast but I will definitely return to try the squash/white bean versions. For the entree I had the portabello sandwich which was good but it didn't blow my mind. Now to the important finale: the. salted. caramel. ice-cream. sundae. The finishing creation with popcorn and peanut sprinkles makes it a bowl of sweet creamy deliciousness. But I felt that the ice cream was simply amazing by itself. The portion is huge (bowl almost the size of my head) but I could easily finish the whole thing myself (but this is coming from a girl who can eat ice cream for dinner....). When I ordered it, my friend was pretty full and said she would take a bite or two (yeah right, this NEVER happens haha). Once the ice cream arrived, what ended up was a ceasing of conversation and a concentrated attack upon the ice cream. If I could, I would buy pints of these, stuff them in my freezer and live off them for the rest of winter. Yay for toast and ice cream!!! :D"
